time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
14-01-1999,-6.4,-15.6,-11.4,0,0,0,13,22.7,294
15-01-1999,-4.4,-13.8,-9.2,0,0,0,18.2,31,314
16-01-1999,-7,-15.3,-12,0,0,0,15.5,29.9,73
17-01-1999,-1.3,-14,-5.3,0,0,0,25.6,47.5,200
18-01-1999,1.1,-10.9,-4.2,0,0,0,17.6,33.1,272
19-01-1999,-4.6,-13.2,-9.3,0,0,0,18.4,35.6,296
20-01-1999,-6.4,-13,-9.1,0,0,0,24.2,42.8,216
21-01-1999,0.6,-7.9,-3.1,0,0,0,25.9,43.9,220
22-01-1999,-0.2,-11.9,-5.9,0,0,0,18.7,34.2,336
23-01-1999,0.7,-11.5,-3.9,0,0,0,26.3,44.6,172
24-01-1999,4.8,-2.8,1.1,0.6,0.1,0.42,33.3,62.3,218
25-01-1999,-0.1,-8.4,-4.3,0,0,0,35.3,65.9,286
26-01-1999,-3.3,-12,-8.2,0,0,0.14,25.8,47.5,336
27-01-1999,-7.6,-15.9,-12.1,0,0,0,25.8,49.7,295
28-01-1999,-8.1,-18.6,-13.6,0,0,0,25.7,49,313
29-01-1999,-9.8,-18,-13.5,0,0,0,15.3,29.5,247
30-01-1999,-2.4,-15,-9,0,0,0,12.9,22,357
31-01-1999,-3.5,-13.8,-9.3,0,0,0,12,28.1,338
01-02-1999,-4,-15.3,-10,0,0,0,20.4,38.9,318
02-02-1999,-10.5,-15,-13.2,0,0,0,25.8,49,330
03-02-1999,-6.3,-14.3,-11.1,0,0,0,16.5,34.2,302
04-02-1999,-3.5,-13.6,-9.6,0,0,0,13.7,28.4,314
05-02-1999,-2.6,-12.7,-6.9,0,0,0,18.4,31,226
06-02-1999,4.8,-7.4,-2.1,0,0,0,19.6,37.8,245
07-02-1999,5.3,-7.5,-2.1,0,0,0,12.6,27.4,275
08-02-1999,4.4,-7.9,-1.9,0,0,0,17,28.4,325
09-02-1999,-2.2,-9.7,-7,0,0,0,22.5,42.8,320
10-02-1999,3.2,-9.4,-3.8,0,0,0,20.4,44.6,270
11-02-1999,-5.1,-13,-9.5,0,0,0,24.7,46.8,348
12-02-1999,-8.9,-14.9,-12.3,0,0,0,22.7,41.8,338
13-02-1999,-2.2,-12.8,-7.6,0,0,0,14.1,32.4,217
14-02-1999,0.1,-10.5,-5.8,0,0,0,15.2,25.9,267
15-02-1999,5.5,-7.3,-0.7,0,0,0,28.6,50.4,205
16-02-1999,7.4,-1.2,2.5,0,0,0,41.4,74.2,209
17-02-1999,2.4,-13.7,-6.3,0,0,0,25.5,49.7,354
18-02-1999,-4.6,-13.1,-8.3,0,0,0,16.6,31,309
19-02-1999,-2.3,-11.6,-7.2,0,0,0,19.7,40,321
20-02-1999,-2.8,-10.4,-7,0,0,0,17.3,34.6,302
21-02-1999,2.2,-7.8,-3.6,0,0,0,18,36.7,253
22-02-1999,3.3,-7.5,-3.1,0,0,0,12.5,29.2,352
23-02-1999,6.1,-5,1.5,0.3,0.3,0,24.3,44.6,176
24-02-1999,4.5,-5.7,-0.4,3.5,3.2,0.21,27.2,50.8,240
25-02-1999,5.5,-3.1,0.4,0,0,0,17.9,29.2,215
26-02-1999,0.8,-10.8,-4.6,0,0,0,29,54.7,332
27-02-1999,-0.4,-9.1,-4.2,0,0,0,23.7,47.2,252
28-02-1999,7.8,-2.9,1.1,0,0,0,17,33.5,217
01-03-1999,6.1,-6.8,-1,0,0,0,24.1,45,311
02-03-1999,7.1,-2.9,1.1,0,0,0,26.1,49.7,214
03-03-1999,8.4,-2.3,1.7,0,0,0,23.2,40.7,37
04-03-1999,2.7,-11.5,-3.4,4.7,0.2,3.29,26.8,48.2,360
05-03-1999,-3.3,-11.9,-8.3,0,0,0,28.7,54.4,17
06-03-1999,1.9,-11.7,-6.3,0.1,0,0.14,33.4,62.6,330
07-03-1999,-3.3,-9.9,-7.1,0,0,0,14.6,31.3,62
08-03-1999,-0.8,-8.7,-5.5,0,0,0.07,11.2,25.6,19
09-03-1999,-1.5,-12.5,-7.1,0.5,0,0.49,15,30.6,346
10-03-1999,-3.1,-13.2,-8.1,0,0,0,20.3,39.6,281
11-03-1999,-1,-10.2,-4.5,0,0,0.35,13.1,23.8,114
12-03-1999,3.1,-4,0.7,7.5,1.9,3.99,36.6,72,201
13-03-1999,0,-7.9,-3.1,1.3,0,1.05,16.2,31.3,13
14-03-1999,1.8,-7.8,-3.8,0,0,0,16.2,30.6,45
15-03-1999,6.7,-5.7,-0.6,8,0,5.6,21.3,40,7
16-03-1999,-0.3,-10.9,-6.1,0.5,0,0.35,21.8,38.5,19
17-03-1999,2.5,-6.6,-0.8,0.6,0.1,0.56,20,37.4,336
18-03-1999,1.1,-10.2,-4.2,0,0,0,21,43.6,354
19-03-1999,0.1,-10.9,-6,0.2,0,0.14,16.9,33.8,25
20-03-1999,-0.2,-9.6,-4.3,1.2,0,0.91,22.4,39.6,2
21-03-1999,-3.5,-15.8,-8.4,0,0,0,31.7,60.5,318
22-03-1999,3.3,-10.6,-1.9,0,0,0,28.6,55.4,209
23-03-1999,8.6,-0.4,3.4,0,0,0,36.1,67,200
24-03-1999,10.9,2.5,5.9,0,0,0,38.2,70.9,200
25-03-1999,13.2,-3.7,4.6,0,0,0,25.1,48.2,355
26-03-1999,6.5,-7.6,-0.4,0,0,0,20.7,39.6,13
27-03-1999,3.7,-8.1,-3,0,0,0,27.2,53.3,309
28-03-1999,0.4,-7.3,-4,0,0,0,22.7,45.4,290
29-03-1999,6.2,-1.6,2.4,1.9,0,1.33,35.2,63.4,183
30-03-1999,8.5,1.5,4.8,2.8,2.7,0.07,41.5,108.4,205
31-03-1999,4.2,-0.9,1.2,12.6,6.8,4.13,21.7,38.5,13
01-04-1999,4.1,-7.2,-0.9,0,0,0,22.7,44.6,16
02-04-1999,6.8,-5.8,-0.7,0.2,0.1,0.07,31.1,57.2,286
03-04-1999,12.2,1.3,5.9,3.8,3.7,0.07,28.8,53.3,197
04-04-1999,9.6,-0.2,3.6,0.2,0.2,0,20.5,43.6,43
05-04-1999,8.1,-1.8,3.5,0,0,0,14.1,34.2,33
06-04-1999,11.8,-1.2,5.1,0.3,0.3,0,10.9,26.6,95
07-04-1999,11.7,-2.2,5.6,0.5,0.5,0,11.1,21.2,92
08-04-1999,15.1,4.7,9.5,1.3,1.3,0,26.3,46.8,202
09-04-1999,15.1,0,7.5,0.5,0.5,0,15.6,37.1,3
10-04-1999,18.4,7.8,12.4,0,0,0,33.2,59.4,192
11-04-1999,15.5,2,10.4,12.3,11.6,0.49,40.7,73.4,215
12-04-1999,6,1.7,4.1,6.1,4.8,0.91,30.8,55.4,4
13-04-1999,10.1,-3.2,3.7,0,0,0,38.6,69.8,343
14-04-1999,14.8,5.4,9.4,0.3,0.3,0,25.6,46.4,189
15-04-1999,17.4,2.6,9.8,0,0,0,29.4,54.7,279
16-04-1999,17.4,7.9,11.6,0,0,0,30.8,55.1,209
17-04-1999,19.7,5.1,13,0,0,0,26,47.2,222
18-04-1999,18.5,3.3,10.7,0.1,0.1,0,21.6,41.8,6
19-04-1999,13.1,-0.6,6.6,0,0,0,17.5,34.2,50
20-04-1999,16.1,8.3,11.6,0.1,0.1,0,28.4,50.8,161
21-04-1999,21.6,12.6,16.1,0,0,0,38.5,70.6,205
22-04-1999,22.2,6.2,12.7,7.9,7.9,0,32.1,60.5,282
23-04-1999,15.1,5.1,10.1,0,0,0,17.6,34.6,23
24-04-1999,23.8,8.8,16.3,0,0,0,10.2,25.9,205
25-04-1999,24.1,9.4,16.7,0,0,0,31.7,52.9,215
26-04-1999,9.3,2,6.1,1.1,1.1,0,30.6,54.4,0
27-04-1999,15.4,4.1,9.3,0,0,0,14.2,29.5,263
28-04-1999,18.5,6.3,11.9,0,0,0,17.9,32.8,212
29-04-1999,22.5,11.9,16.1,0,0,0,32.4,60.8,205
30-04-1999,14.8,0.1,8.4,0,0,0,25.5,45.7,303
01-05-1999,20.4,6.4,13,0.4,0.4,0,22.1,40.3,223
02-05-1999,12.2,8.4,10.2,2.9,2.9,0,32.4,60.5,203
03-05-1999,18.2,5.2,11.6,0,0,0,27.5,55.1,324
04-05-1999,17.5,1.3,10.1,0,0,0,18.1,36,5
05-05-1999,23.8,8,15.4,0.2,0.2,0,15.2,32.8,266
06-05-1999,28.3,4.8,16.3,0.3,0.3,0,29.6,51.1,342
07-05-1999,22.4,7.9,14.7,0,0,0,17.4,34.9,15
08-05-1999,19.6,7.9,13.8,1.8,1.8,0,23.2,36.7,31
09-05-1999,18.1,5.3,12.4,0,0,0,21.3,40,43
10-05-1999,21.1,12.7,16.6,0,0,0,29.5,54.7,196
11-05-1999,25.7,13.1,18.8,0,0,0,32.1,67,196
12-05-1999,22.5,8.1,15.6,10.7,10.7,0,29.2,56.2,37
13-05-1999,21.1,8.7,14.9,0,0,0,20,39.6,67
14-05-1999,22.5,8.2,16.4,0,0,0,15.2,27,297
15-05-1999,23.3,6.9,15.8,0,0,0,20.8,41.4,325
16-05-1999,20,10.7,15.7,2.1,2.1,0,17.3,32.4,94
17-05-1999,19.1,10.8,15,0.1,0.1,0,19.2,32.4,350
18-05-1999,18.9,12.4,15.4,0,0,0,19.5,39.2,22
19-05-1999,23.3,11.3,17.3,0,0,0,21.7,44.3,345
20-05-1999,24.2,13.6,18.6,0,0,0,24,41.8,258
21-05-1999,28.3,16.9,22.1,0,0,0,37.7,70.2,203
22-05-1999,28.5,14.5,21.6,0.6,0.6,0,34.6,65.5,207
23-05-1999,21.6,12.1,17,1.3,1.3,0,22.7,40.7,16
24-05-1999,20.6,11.7,16.7,0,0,0,23.3,41.4,348
25-05-1999,26.4,8.3,16.5,2.6,2.6,0,25.3,50,342
26-05-1999,22.9,7.7,14.3,0.8,0.8,0,26.2,46.1,328
27-05-1999,16.6,8.1,11.8,1.4,1.4,0,38.5,71.6,337
28-05-1999,24.3,8.3,17,0,0,0,17.6,38.9,255
29-05-1999,28,17.1,21.6,0,0,0,31.2,56.5,183
30-05-1999,28.3,12.8,21.2,16,16,0,42.7,79.6,203
31-05-1999,16.7,13.2,14.9,28,28,0,21.9,45,208
01-06-1999,23.4,14,18.5,0,0,0,16.6,33.8,218
02-06-1999,25.8,16.4,20.6,2.4,2.4,0,17.7,32,211
03-06-1999,20.9,7.8,14.9,1.7,1.7,0,20.5,37.4,21
04-06-1999,21.7,13.6,17.2,0,0,0,14.3,25.6,70
05-06-1999,23.1,15.8,18.5,36.3,36.3,0,15.6,38.9,64
06-06-1999,22.9,12.9,17.5,1.2,1.2,0,12.8,27,304
07-06-1999,25.4,12.4,19.4,0,0,0,17.8,31.3,28
08-06-1999,22.7,10.9,17.1,0,0,0,21.8,41,63
09-06-1999,22.7,15,19,7.5,7.5,0,20,42.8,171
10-06-1999,25.6,16,20.7,0,0,0,18.1,32.8,194
11-06-1999,29.5,20.2,23.9,0,0,0,31.5,56.2,196
12-06-1999,29.9,20.3,24.5,0.2,0.2,0,31.6,58.7,203
13-06-1999,28.7,21,24.2,0,0,0,33,60.1,200
14-06-1999,24.7,16.3,20.5,9,9,0,28.6,51.5,237
15-06-1999,24.5,12.1,18.8,0,0,0,25.5,43.9,339
16-06-1999,24.1,12,18.6,0,0,0,19.7,39.6,322
17-06-1999,27.7,14.3,21.1,0,0,0,9.7,20.5,202
18-06-1999,26.9,15.1,20.3,17.2,17.2,0,17.2,34.2,188
19-06-1999,19.5,11.9,16.2,6.8,6.8,0,17.2,33.8,3
20-06-1999,22.1,14.3,18.2,2.5,2.5,0,13.3,25.2,49
21-06-1999,18.6,14.6,16.6,10.4,10.4,0,13.3,30.6,148
22-06-1999,22.1,15.6,18.3,16.6,16.6,0,17,43.9,180
23-06-1999,23.8,15.2,19.4,0.8,0.8,0,16.3,35.3,216
24-06-1999,26.5,17.2,21.5,0,0,0,14.2,34.9,227
25-06-1999,29.4,20.3,24.5,0.4,0.4,0,19.1,29.2,201
26-06-1999,30.8,20.3,25.9,0,0,0,34.3,57.6,215
27-06-1999,30.1,19.4,24.8,0,0,0,13,29.2,227
28-06-1999,31.2,19.4,25.1,0,0,0,19.3,36.7,184
29-06-1999,32,20.1,25.8,0,0,0,16.6,33.5,190
30-06-1999,33,20.9,27.4,0,0,0,12.9,27,275
01-07-1999,31.4,20.1,26.3,0.2,0.2,0,14.1,27,17
02-07-1999,30.9,18.8,25.2,0,0,0,11.1,25.2,24
03-07-1999,31.8,19.8,26.2,0,0,0,10.9,25.2,45
04-07-1999,31.9,20.6,26.7,0,0,0,13.3,30.6,56
05-07-1999,32.3,22.9,27.6,0.4,0.4,0,13.4,25.6,202
06-07-1999,31.3,22.5,26.6,0.4,0.4,0,20,37.4,198
07-07-1999,30,21,25.2,18.6,18.6,0,20.7,39.6,214
08-07-1999,22.1,19.5,20.6,26.1,26.1,0,14.2,28.1,130
09-07-1999,22.8,19.8,21.1,15.9,15.9,0,12.1,27,138
10-07-1999,26.5,20,23.1,0,0,0,13.4,28.8,177
11-07-1999,28.5,20.4,24.6,0,0,0,8.7,21.6,198
12-07-1999,30.2,22.3,26.3,2.5,2.5,0,12.2,23,313
13-07-1999,30.8,22,26.5,0.3,0.3,0,9.6,20.5,271
14-07-1999,31.9,22.1,27,0,0,0,8.3,19.1,330
15-07-1999,31.7,22.8,27.2,5.6,5.6,0,13,32.8,357
16-07-1999,29.3,21,24.3,16.3,16.3,0,17.4,33.8,358
17-07-1999,27.8,21.1,23.9,14.6,14.6,0,14.3,27,16
18-07-1999,27.5,21.3,24.1,0.4,0.4,0,14.2,27,45
19-07-1999,27.8,22.3,24.7,1.9,1.9,0,20.2,36.7,174
20-07-1999,29.1,23,25.8,0.5,0.5,0,20.2,40.7,189
21-07-1999,30.3,22.9,26.3,1.1,1.1,0,25,48.6,200
22-07-1999,28.7,21.6,24.9,6.9,6.9,0,18.7,40.7,211
23-07-1999,31,23.6,27.2,0,0,0,19.5,31.7,204
24-07-1999,31.5,23.1,26.8,0.3,0.3,0,21.4,38.5,306
25-07-1999,28.4,22.5,25.1,0.3,0.3,0,14,29.5,336
26-07-1999,30.9,23.7,27.2,0,0,0,21,36.7,191
27-07-1999,31.9,23.2,27.7,0,0,0,20.3,42.8,156
28-07-1999,29.2,20.1,24.8,0,0,0,22.2,44.3,25
29-07-1999,32.4,25.3,28.8,1.3,1.3,0,21.2,41.8,195
30-07-1999,28.7,19,23.3,37.8,37.8,0,24.3,38.5,235
31-07-1999,29.1,16.7,23.5,0,0,0,15.8,29.9,332
01-08-1999,27.6,16.1,22.2,0,0,0,9.3,19.4,70
02-08-1999,28.1,16.5,22.6,0,0,0,11.2,22.7,30
03-08-1999,28,20.4,23.8,0.7,0.7,0,17,33.1,19
04-08-1999,25.3,19,21.8,1.6,1.6,0,15.6,28.8,212
05-08-1999,24.6,21.2,22.9,5.2,5.2,0,22.9,42.5,185
06-08-1999,28.6,21.6,24.9,0,0,0,25.8,47.5,194
07-08-1999,29.5,23,25.8,0,0,0,26.3,49,193
08-08-1999,31.3,24,27.5,2.7,2.7,0,17.3,38.2,187
09-08-1999,29.5,20.7,25.3,18,18,0,24.1,49.7,199
10-08-1999,21.4,18,19.7,20.2,20.2,0,23.4,42.1,357
11-08-1999,26.8,17.4,22.2,0,0,0,20.9,39.2,33
12-08-1999,27.9,20.2,23.8,0,0,0,13.7,26.6,30
13-08-1999,29.9,22.3,25.8,5.2,5.2,0,13.7,29.2,195
14-08-1999,28,21.7,25.2,3.5,3.5,0,16.3,28.1,33
15-08-1999,29.8,21.3,25.3,0,0,0,18.8,34.9,22
16-08-1999,31.1,21.3,26.7,0.2,0.2,0,27,51.1,215
17-08-1999,23.6,17,20.7,4.8,4.8,0,21.5,43.2,29
18-08-1999,23.6,16.2,19.6,6.6,6.6,0,20.5,36.7,6
19-08-1999,23.6,16.9,19.6,3.4,3.4,0,20.3,37.4,20
20-08-1999,19.2,14.2,17.3,0.1,0.1,0,18.4,34.2,348
21-08-1999,23.8,14.3,19.3,0,0,0,12.5,23.4,291
22-08-1999,24.3,14.6,19.9,0,0,0,8.7,23,97
23-08-1999,26.6,17.5,21.5,0,0,0,16.2,28.1,159
24-08-1999,26.6,18.9,21.3,16.8,16.8,0,22.8,49.7,205
25-08-1999,27.7,20,23.2,0,0,0,14.8,28.4,199
26-08-1999,28,19.5,23.6,0.1,0.1,0,13.7,25.2,188
27-08-1999,28,20.3,23.2,13.6,13.6,0,19.5,37.4,184
28-08-1999,26.2,19.4,22.2,31.2,31.2,0,26.2,50.4,182
29-08-1999,24.1,12.9,18.8,0.3,0.3,0,22.5,39.6,280
30-08-1999,24.9,14.7,19.6,0,0,0,9.8,23.4,277
31-08-1999,26,14.3,20.3,0,0,0,8.9,15.8,130
01-09-1999,26.7,17.3,21.5,0,0,0,18.4,33.5,177
02-09-1999,28.6,18.5,23.3,0,0,0,24.4,45.7,195
03-09-1999,27.6,18.1,22.5,0,0,0,21.6,42.1,192
04-09-1999,26.9,20,23.3,0,0,0,26,47.5,200
05-09-1999,28.9,19.4,24,0,0,0,20.8,40.7,200
06-09-1999,27.6,20.9,24,0,0,0,21.3,39.2,190
07-09-1999,28.2,21.8,23.9,0.3,0.3,0,22.7,42.8,199
08-09-1999,31.2,21.9,25.7,1.1,1.1,0,25.7,52.6,210
09-09-1999,26.2,20.5,22.2,4.8,4.8,0,14.1,26.3,163
10-09-1999,27.5,21.4,23.7,0.2,0.2,0,20.5,36.7,209
11-09-1999,23.6,10.6,17.5,0,0,0,23.7,42.5,298
12-09-1999,26.4,12.6,20,0,0,0,28,50.4,225
13-09-1999,21.2,11.9,16.7,0,0,0,14.7,30.2,287
14-09-1999,20.1,8.8,14.3,0,0,0,13.6,26.6,325
15-09-1999,17.9,9.1,13.9,0,0,0,15.1,31.7,32
16-09-1999,19.8,8.9,14.5,0,0,0,17.5,27.4,116
17-09-1999,15.7,11,13.4,0.7,0.7,0,19.7,39.6,31
18-09-1999,17.4,10.2,13.7,1.2,1.2,0,16.4,31.7,21
19-09-1999,16.2,8,12.2,0.4,0.4,0,23.5,44.6,26
20-09-1999,15.9,5.7,10.6,0,0,0,29.7,54.4,25
21-09-1999,16.9,7.3,11.7,0,0,0,23.8,44.6,27
22-09-1999,16.6,5.1,10.7,0,0,0,8.7,17.6,257
23-09-1999,19.3,7.3,12.9,0,0,0,11,18.7,57
24-09-1999,20.6,9.8,14.8,0.8,0.8,0,14.7,23.8,320
25-09-1999,21.3,11.3,15.6,0,0,0,23.2,40.7,220
26-09-1999,23.4,14.8,19.3,4.2,4.2,0,34.3,63,215
27-09-1999,21.3,13.7,16.5,0,0,0,18.4,32.4,34
28-09-1999,24.4,11.1,18.7,0.7,0.7,0,25.4,47.9,212
29-09-1999,19,5.6,12.6,0,0,0,20.8,40,312
30-09-1999,17.5,9.9,13.2,6.5,6.5,0,14.3,23,127
01-10-1999,16.3,4.4,9.9,7.5,7.5,0,30,60.5,245
02-10-1999,12.4,2.6,7.6,0,0,0,34.9,62.6,337
03-10-1999,13.9,5,8.7,0,0,0,18.6,29.9,215
04-10-1999,19.5,9,13.7,0,0,0,23.7,46.1,198
05-10-1999,19.9,10.9,14.1,0,0,0,26.6,51.8,210
06-10-1999,16.2,7.2,11.9,0.4,0.4,0,25.9,47.9,220
07-10-1999,20.1,5.3,12.8,0,0,0,18.1,31.3,339
08-10-1999,12.5,3.3,7.4,0,0,0,17.1,33.5,67
09-10-1999,19,9.4,15.9,0,0,0,30.3,52.6,201
10-10-1999,21.2,12.6,16.4,0.6,0.6,0,29.7,56.2,209
11-10-1999,16,8.2,11.3,0,0,0,33.1,60.5,239
12-10-1999,20.5,8.2,13.9,0,0,0,30.8,56.9,203
13-10-1999,8.3,0.2,4.2,0.7,0.7,0,33.5,59.4,7
14-10-1999,11.7,3.5,7.6,0,0,0,24.8,41.8,232
15-10-1999,7.9,-1.4,3.5,0,0,0,35.3,65.2,302
16-10-1999,5.9,1.1,3.3,0,0,0,29.4,56.9,280
17-10-1999,7.3,0.4,3.1,0,0,0,19.9,40.7,253
18-10-1999,17.4,4.4,11.6,0,0,0,25.2,47.5,202
19-10-1999,19.5,4.5,12.7,0,0,0,29.6,55.4,223
20-10-1999,15.5,6.7,10.4,0,0,0,19.5,34.9,219
21-10-1999,19.8,3.9,10.1,0,0,0,18,40.7,319
22-10-1999,9.7,-3.4,2.1,0,0,0,25.6,50.8,23
23-10-1999,12.2,0,7.2,0,0,0,24.6,42.5,183
24-10-1999,19.2,5,11.2,0,0,0,32.2,63.4,219
25-10-1999,20.6,4.7,13.3,5.9,5.9,0,29.5,63.7,236
26-10-1999,11.8,2.7,6.9,0,0,0,14.8,29.5,30
27-10-1999,11,4.9,8.6,5.6,5.6,0,28.4,56.5,222
28-10-1999,4.1,-3.5,-0.6,0,0,0,30,56.9,256
29-10-1999,5.9,-3.9,0.6,0,0,0,22.8,43.9,261
30-10-1999,7,-2.8,1.2,0,0,0,12.7,28.1,249
31-10-1999,6.3,-5.9,-0.4,0,0,0,15.1,29.2,347
01-11-1999,4.6,-4.7,-0.7,0,0,0,11.5,24.5,308
02-11-1999,4.6,-4.5,-1,0,0,0,9.8,22.3,271
03-11-1999,6.8,-1,2.4,0,0,0,22.7,39.6,210
04-11-1999,14.1,-1.4,5.2,0,0,0,22.6,39.6,257
05-11-1999,13.9,2.4,8.1,0,0,0,13.3,23,173
06-11-1999,15.6,7.1,10.2,0.6,0.6,0,20.5,40.7,197
07-11-1999,9.9,-1.6,3.6,2.1,2.1,0,22,41,347
08-11-1999,7.6,-2.9,1.6,0,0,0,12.3,27.4,12
09-11-1999,9,-0.5,4,0,0,0,20,35.6,175
10-11-1999,12.4,5.8,8.5,0,0,0,27.5,51.8,204
11-11-1999,12.7,3.6,8.2,0,0,0,27.4,49,213
12-11-1999,7.6,-4.8,1.4,0,0,0,21.3,44.3,351
13-11-1999,-2.5,-6.3,-4.1,9.3,0,6.51,21.4,35.6,35
14-11-1999,-6.4,-16.9,-10,2.6,0,1.89,25.4,42.5,6
15-11-1999,-7.6,-16.7,-11.1,0,0,0,12.8,20.9,324
16-11-1999,-4.1,-14.5,-10.5,0,0,0,12,19.4,193
17-11-1999,-1.8,-14.9,-8.1,0,0,0.07,14.6,23.8,238
18-11-1999,0.9,-13.7,-2.5,0,0,0,24,40,213
19-11-1999,3.4,-11.7,-4.6,0,0,0,13.1,22.3,241
20-11-1999,3.1,-10.1,0.3,0,0,0,23.1,38.5,205
21-11-1999,4.7,-2.1,2.5,0,0,0,25.6,43.6,202
22-11-1999,12.1,4.5,7.8,0,0,0,22.7,41,204
23-11-1999,13.4,-4.1,7.1,4,2.2,1.26,34,62.3,239
24-11-1999,-5,-17.5,-12,17.9,1.1,11.83,37.1,64.1,1
25-11-1999,-14.5,-24,-20.3,0,0,0,14.6,27.4,265
26-11-1999,-11.5,-23,-16.5,0,0,0,14.8,24.8,237
27-11-1999,-11.8,-21,-16.7,0,0,0,14.3,23.8,265
28-11-1999,-10.1,-20.6,-15.9,0,0,0,14.1,22.3,253
29-11-1999,-5.1,-17.3,-10.8,0,0,0,18.9,31.7,254
30-11-1999,-6.6,-15,-11.2,0,0,0,19.6,32.4,201
01-12-1999,-0.6,-18.1,-8.7,0,0,0,19.7,34.6,295
02-12-1999,-9.4,-19.1,-15,0,0,0,12.1,16.2,24
03-12-1999,-2.4,-16.6,-7,4,0,2.8,16.9,27.7,216
04-12-1999,-4.5,-16.8,-11.1,0,0,0,16.3,27.7,313
05-12-1999,-10.9,-17,-14.9,0,0,0,13.6,22.7,246
06-12-1999,-6.1,-15.6,-12.2,0,0,0,12.9,22,250
07-12-1999,-4.3,-15.3,-9.5,0,0,0,18.3,28.8,197
08-12-1999,1.4,-6.1,-1.9,0,0,0,25.7,44.6,248
09-12-1999,-0.2,-6.6,-2,0,0,0,29,49,226
10-12-1999,-1.4,-14.2,-6,0,0,0,27.3,46.4,302
11-12-1999,-5.2,-14.4,-10.3,0,0,0,12.9,20.5,221
12-12-1999,-7.3,-22.3,-13.9,1.6,0,1.26,14.8,28.1,351
13-12-1999,-11.5,-22.3,-17.2,0,0,0,11.5,17.6,205
14-12-1999,-7.4,-18.7,-13.4,0,0,0,11.8,16.9,202
15-12-1999,-2.3,-17.8,-6.3,4.1,0,2.87,23.5,42.8,222
16-12-1999,-10.8,-28.6,-19.1,0,0,0,21.1,37.1,327
17-12-1999,-18.2,-29.6,-23.7,0,0,0,9.7,14.4,357
18-12-1999,-19.2,-29.9,-25.3,0,0,0,13,17.6,301
19-12-1999,-16.6,-29.3,-20.7,0,0,0,11.6,18,332
20-12-1999,-16,-26.4,-22.6,0,0,0,14.1,26.3,337
21-12-1999,-15.9,-24.7,-19.5,0,0,0,11.7,17.6,251
22-12-1999,-10.6,-19.6,-16.1,0,0,0,13.3,21.6,212
23-12-1999,-9.9,-19.5,-13.4,0,0,0.28,11.8,21.6,238
24-12-1999,-9.1,-17.7,-13.9,0,0,0,18.4,34.6,345
25-12-1999,-11.5,-21,-16,0,0,0,10.7,19.4,97
26-12-1999,1,-21.3,-5.2,0,0,0,33.2,56.9,193
27-12-1999,0.6,-15.3,-6.5,0,0,0,21.2,42.8,274
28-12-1999,-5.8,-17.8,-13.3,0,0,0,15.6,25.6,197
29-12-1999,0,-17.4,-8,1,0,0.77,19,33.5,227
30-12-1999,-10.7,-22.6,-17.6,0,0,0,12.9,23.4,28
31-12-1999,-11.4,-22.5,-15.7,0,0,0.07,11.5,21.2,40
01-01-2000,-3.7,-14.6,-7.4,16.4,0,11.62,26.7,43.9,341
02-01-2000,-14.3,-25.2,-19.9,0,0,0,23.1,42.5,312
03-01-2000,-19.8,-26.8,-23.1,0,0,0.14,12,20.2,18
04-01-2000,-17.1,-21.9,-19.6,0,0,0.14,20.5,33.5,6
05-01-2000,-17.9,-22.2,-19.3,5.9,0,4.2,28.6,43.2,357
06-01-2000,-19.9,-26.2,-23.5,0,0,0,22.4,34.2,272
07-01-2000,-19.1,-25.7,-22.3,0,0,0,27.1,41.4,243
08-01-2000,-18,-25.9,-22.5,0,0,0,18.9,29.2,223
09-01-2000,-15.9,-23.6,-20.4,0,0,0,17.5,26.6,296
10-01-2000,-15.6,-28.7,-21.7,0,0,0,15.5,22.7,5
11-01-2000,-15.8,-27.1,-17.5,0.4,0,0.84,20.3,30.6,23
12-01-2000,-13.4,-17.1,-14.8,1.6,0,1.96,25.8,38.9,9
13-01-2000,-17.1,-27.4,-22,0,0,0,24.3,38.2,7
14-01-2000,-20.8,-29.2,-25.7,0,0,0,13,21.2,7
15-01-2000,-19,-29.1,-23.5,0,0,0,14.1,20.9,347
16-01-2000,-19.4,-27.8,-24.1,0,0,0,13.5,23.8,10
17-01-2000,-20.1,-28.8,-25.3,0,0,0,10.1,18.4,15
18-01-2000,-18.9,-28.8,-23.5,0,0,0,15.2,22.3,346
19-01-2000,-17.6,-29.1,-23.5,0,0,0,12.6,19.4,337
20-01-2000,-18.8,-30.5,-25.9,0,0,0,13.4,18,239
21-01-2000,-6.7,-30.3,-15.9,1.7,0,1.26,33.3,50.8,190
22-01-2000,-3,-20.1,-10.2,4.1,0,2.94,33.4,50.8,299
23-01-2000,-18.1,-28.9,-22.8,0,0,0,27.7,43.6,354
24-01-2000,-19.7,-29.9,-25.9,0,0,0,15,22.3,291
25-01-2000,-18.9,-27.2,-23.9,0,0,0,16.5,23.4,295
26-01-2000,-16.3,-26.5,-21.3,0,0,0,15.9,25.2,329
27-01-2000,-17,-26.7,-22.4,0,0,0,14.5,21.2,208
28-01-2000,-13.1,-25.1,-16.8,0,0,0,14.8,22,226
